交易日,合约代码,交易所代码,合约在交易所的代码,最新价,上次结算价,昨收盘,昨持仓量,今开盘,最高价,最低价,数量,成交金额,持仓量,今收盘,本次结算价,涨停板价,跌停板价,昨虚实度,今虚实度,最后修改时间,最后修改毫秒,申买价一,申买量一,申卖价一,申卖量一,申买价二,申买量二,申卖价二,申卖量二,申买价三,申买量三,申卖价三,申卖量三,申买价四,申买量四,申卖价四,申卖量四,申买价五,申买量五,申卖价五,申卖量五,当日均价,业务日期
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4419,3751473540.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:50,200,2836.2000,1,2836.4000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848941.7380,20230120
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4420,3752324460.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:50,700,2836.2000,1,2836.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848942.1855,20230120
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4420,3752324460.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:51,200,2836.2000,1,2836.6000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848942.1855,20230120
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4420,3752324460.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:51,700,2836.2000,1,2836.6000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848942.1855,20230120
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4420,3752324460.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:53,700,2836.2000,1,2836.6000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848942.1855,20230120
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4420,3752324460.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:54,700,2836.2000,1,2836.6000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848942.1855,20230120
20230120,IH2301,,,2836.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4420,3752324460.0000,13693,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:56,200,2836.2000,1,2836.6000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848942.1855,20230120
20230120,IH2301,,,2836.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4422,3754026180.0000,13691,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:56,700,2836.0000,2,2836.6000,5,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848943.0529,20230120
20230120,IH2301,,,2836.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4424,3755727780.0000,13689,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:57,200,2835.2000,2,2836.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848943.8924,20230120
20230120,IH2301,,,2836.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4424,3755727780.0000,13689,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:57,700,2835.4000,1,2836.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848943.8924,20230120
20230120,IH2301,,,2836.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4424,3755727780.0000,13689,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:58,200,2835.4000,1,2835.8000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848943.8924,20230120
20230120,IH2301,,,2836.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4424,3755727780.0000,13689,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:58,700,2835.6000,1,2835.8000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848943.8924,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4426,3757429080.0000,13688,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:59,200,2835.2000,2,2835.8000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848944.6634,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4427,3758279700.0000,13687,0.0000,0.0000,3378.0000,2252.0000,0,0,09:53:59,700,2835.2000,2,2835.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.0418,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4427,3758279700.0000,13687,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:00,200,2835.4000,1,2835.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.0418,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4428,3759130320.0000,13686,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:00,700,2835.2000,2,2835.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.4201,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4428,3759130320.0000,13686,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:02,700,2835.2000,2,2835.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.4201,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4428,3759130320.0000,13686,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:04,200,2835.2000,2,2835.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.4201,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4428,3759130320.0000,13686,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:05,200,2835.4000,1,2835.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.4201,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4429,3759980940.0000,13685,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:05,700,2834.0000,1,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848945.7981,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4430,3760831560.0000,13684,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:06,200,2834.6000,2,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848946.1761,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4430,3760831560.0000,13684,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:06,700,2834.8000,3,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848946.1761,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4432,3762532620.0000,13682,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:07,200,2834.8000,2,2835.8000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848946.8908,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4432,3762532620.0000,13682,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:07,700,2834.8000,2,2835.6000,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848946.8908,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4432,3762532620.0000,13682,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:08,700,2834.8000,2,2835.6000,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848946.8908,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4432,3762532620.0000,13682,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:09,200,2835.0000,1,2835.6000,7,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848946.8908,20230120
20230120,IH2301,,,2835.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4437,3766786020.0000,13677,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:10,200,2835.0000,1,2835.6000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848948.8438,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4443,3771890280.0000,13671,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:10,700,2835.8000,1,2836.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848951.2221,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4444,3772741020.0000,13670,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:11,200,2835.2000,1,2836.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848951.6247,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4444,3772741020.0000,13670,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:11,700,2835.4000,1,2836.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848951.6247,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4444,3772741020.0000,13670,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:12,200,2835.2000,1,2836.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848951.6247,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4444,3772741020.0000,13670,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:12,700,2835.2000,1,2835.8000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848951.6247,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4444,3772741020.0000,13670,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:15,700,2835.4000,1,2835.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848951.6247,20230120
20230120,IH2301,,,2835.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4445,3773591760.0000,13669,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:16,200,2835.4000,1,2835.8000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848952.0270,20230120
20230120,IH2301,,,2835.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4447,3775293120.0000,13667,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:16,700,2835.2000,1,2835.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848952.8041,20230120
20230120,IH2301,,,2835.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4449,3776994300.0000,13665,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:17,200,2835.0000,1,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848953.5401,20230120
20230120,IH2301,,,2835.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4449,3776994300.0000,13665,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:17,700,2835.2000,1,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848953.5401,20230120
20230120,IH2301,,,2835.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4449,3776994300.0000,13665,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:18,200,2835.2000,1,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848953.5401,20230120
20230120,IH2301,,,2835.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4449,3776994300.0000,13665,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:18,700,2835.2000,1,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848953.5401,20230120
20230120,IH2301,,,2835.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4450,3777844860.0000,13664,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:19,200,2835.0000,1,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848953.9011,20230120
20230120,IH2301,,,2835.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4451,3778695360.0000,13663,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:19,700,2834.8000,2,2835.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848954.2485,20230120
20230120,IH2301,,,2835.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4452,3779545860.0000,13662,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:20,200,2834.6000,2,2835.2000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848954.5957,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4454,3781246620.0000,13660,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:20,700,2834.2000,1,2835.0000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.2357,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4454,3781246620.0000,13660,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:21,200,2834.0000,1,2834.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.2357,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4454,3781246620.0000,13660,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:21,700,2834.2000,2,2834.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.2357,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4454,3781246620.0000,13660,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:22,200,2834.2000,2,2835.0000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.2357,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4454,3781246620.0000,13660,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:22,700,2834.4000,3,2834.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.2357,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4455,3782097000.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:23,200,2834.4000,3,2835.0000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.5556,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4455,3782097000.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:23,700,2834.4000,3,2834.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.5556,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4455,3782097000.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:24,200,2834.4000,1,2834.8000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.5556,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4455,3782097000.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:24,700,2834.0000,1,2834.6000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.5556,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4455,3782097000.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:25,200,2834.0000,1,2834.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.5556,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4455,3782097000.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:25,700,2834.0000,1,2834.4000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.5556,20230120
20230120,IH2301,,,2834.4000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4456,3782947320.0000,13659,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:27,200,2834.2000,1,2834.6000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848955.8618,20230120
20230120,IH2301,,,2834.6000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4458,3784648080.0000,13657,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:31,700,2834.4000,2,2834.8000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848956.5007,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4460,3786348960.0000,13655,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:32,200,2834.6000,1,2835.0000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848957.1659,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4460,3786348960.0000,13655,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:32,700,2834.8000,3,2835.2000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848957.1659,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4460,3786348960.0000,13655,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:33,200,2834.8000,3,2835.2000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848957.1659,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4460,3786348960.0000,13655,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:33,700,2834.8000,3,2835.2000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848957.1659,20230120
20230120,IH2301,,,2834.8000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4463,3788900280.0000,13652,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:34,200,2834.2000,1,2835.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848958.1627,20230120
20230120,IH2301,,,2834.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4465,3790600740.0000,13650,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:34,700,2833.0000,1,2834.0000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848958.7324,20230120
20230120,IH2301,,,2834.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4467,3792301140.0000,13648,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:35,200,2834.2000,5,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848959.2881,20230120
20230120,IH2301,,,2834.0000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4470,3794851740.0000,13645,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:35,700,2834.2000,3,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848960.1208,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4473,3797402400.0000,13642,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:36,200,2834.0000,1,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848960.9658,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:36,700,2834.0000,1,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:38,700,2834.0000,1,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:39,700,2834.2000,1,2834.6000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:40,200,2834.0000,1,2834.6000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:40,700,2834.2000,1,2834.6000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:41,200,2833.6000,1,2834.6000,3,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:41,700,2833.8000,4,2834.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:42,200,2833.8000,4,2834.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:42,700,2833.8000,4,2834.4000,2,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:43,200,2834.0000,3,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:43,700,2834.2000,1,2834.8000,4,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
20230120,IH2301,,,2834.2000,2815.0000,2818.4000,17718,2821.4000,2839.6000,2818.0000,4474,3798252660.0000,13641,0.0000,0.0000,3378.0000,2252.0000,0,0,09:54:44,200,2834.2000,1,2834.6000,1,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0,848961.2561,20230120
