datetime,open,high,low,close,volume,InstrumentID,ATR,mvag,Signal,Position,Trade_Price,Cum_PnL
2023-01-09 10:58:00,4027.8,4028.2,4026.0,4027.4,3196933,IF2301,2.746414645051634,4020.989999999997,0,1,,-19.799999999999727
2023-01-09 10:59:00,4027.6,4030.2,4027.6,4030.2,3526224,IF2301,2.7190939127990434,4021.1799999999967,1,2,4030.2,-19.799999999999727
2023-01-09 11:00:00,4030.4,4030.4,4025.0,4026.2,3720947,IF2301,2.7231392171590776,4021.659999999996,0,2,,-19.799999999999727
2023-01-09 11:01:00,4026.2,4026.2,4022.6,4023.0,3621629,IF2301,2.8569822563011282,4021.9599999999964,0,2,,-19.799999999999727
2023-01-09 11:02:00,4022.8,4025.6,4022.8,4024.4,3390499,IF2301,2.894133143486067,4022.1499999999965,0,2,,-19.799999999999727
2023-01-09 11:03:00,4024.4,4027.0,4024.4,4025.2,3466530,IF2301,2.8894264863117503,4022.359999999996,0,2,,-19.799999999999727
2023-01-09 11:04:00,4025.6,4026.6,4025.0,4025.6,3225438,IF2301,2.874955161996158,4022.5999999999963,0,2,,-19.799999999999727
2023-01-09 11:05:00,4025.2,4025.2,4021.8,4022.8,3624641,IF2301,2.8112074038963457,4022.979999999997,0,0,4022.8,-34.19999999999936
2023-01-09 11:06:00,4023.0,4023.2,4019.4,4020.0,3773316,IF2301,2.8606470337015146,4023.299999999997,0,0,,-34.19999999999936
2023-01-09 11:07:00,4020.0,4023.6,4018.6,4021.8,3710093,IF2301,2.9076146820164253,4023.349999999997,0,0,,-34.19999999999936
2023-01-09 11:08:00,4021.8,4022.2,4019.6,4020.4,3538139,IF2301,3.012233947915604,4023.6199999999976,0,0,,-34.19999999999936
2023-01-09 11:09:00,4020.4,4020.6,4018.6,4018.6,3381713,IF2301,2.991622250519819,4023.8399999999974,0,0,,-34.19999999999936
2023-01-09 11:10:00,4018.8,4018.8,4017.0,4017.4,3763614,IF2301,2.9420411379938285,4023.9399999999973,-1,-1,4017.4,-34.19999999999936
2023-01-09 11:11:00,4017.6,4018.2,4016.4,4017.4,3686570,IF2301,2.884939081094146,4023.7899999999972,0,-1,,-34.19999999999936
2023-01-09 11:12:00,4017.4,4017.4,4013.4,4015.8,3783673,IF2301,2.830692127039425,4023.609999999997,-1,-2,4015.8,-34.19999999999936
2023-01-09 11:13:00,4015.8,4017.2,4015.6,4015.6,3679768,IF2301,2.889157520687454,4023.349999999997,0,-2,,-34.19999999999936
2023-01-09 11:14:00,4015.8,4016.8,4015.0,4016.2,3525841,IF2301,2.824699644653077,4022.9599999999978,0,-2,,-34.19999999999936
2023-01-09 11:15:00,4016.2,4017.4,4015.2,4016.0,3504334,IF2301,2.7734646624204324,4022.5199999999977,0,-2,,-34.19999999999936
2023-01-09 11:16:00,4016.0,4017.6,4015.4,4016.6,3240688,IF2301,2.7447914292994247,4021.9299999999976,0,-2,,-34.19999999999936
2023-01-09 11:17:00,4016.6,4018.2,4016.2,4016.8,3317412,IF2301,2.7175518578344446,4021.4199999999973,0,-2,,-34.19999999999936
2023-01-09 11:18:00,4016.8,4016.8,4014.4,4014.8,3636089,IF2301,2.681674264942722,4020.8699999999976,0,-2,,-34.19999999999936
2023-01-09 11:19:00,4014.4,4014.4,4012.2,4012.2,3906601,IF2301,2.6675905516955902,4020.239999999998,-1,-3,4012.2,-34.19999999999936
2023-01-09 11:20:00,4012.0,4012.0,4008.0,4008.8,4217133,IF2301,2.6642110241108288,4019.339999999998,-1,-4,4008.8,-34.19999999999936
2023-01-09 11:21:00,4008.6,4009.8,4007.8,4008.0,4085945,IF2301,2.741000472905278,4018.4699999999984,0,-4,,-34.19999999999936
2023-01-09 11:22:00,4007.6,4008.6,4005.4,4007.4,4196157,IF2301,2.703950449260014,4017.7199999999984,-1,-5,4007.4,-34.19999999999936
2023-01-09 11:23:00,4007.4,4007.4,4005.2,4006.6,4119892,IF2301,2.728752926797004,4016.869999999998,0,-5,,-34.19999999999936
2023-01-09 11:24:00,4006.6,4007.6,4005.8,4007.6,3806512,IF2301,2.7023152804571677,4015.9399999999987,0,-5,,-34.19999999999936
2023-01-09 11:25:00,4007.6,4011.2,4007.0,4011.2,4222759,IF2301,2.6571995164342956,4015.0399999999986,0,-5,,-34.19999999999936
2023-01-09 11:26:00,4011.0,4013.6,4010.4,4013.0,4325844,IF2301,2.734339540612572,4014.459999999998,0,-5,,-34.19999999999936
2023-01-09 11:27:00,4013.0,4013.6,4011.8,4013.2,4054875,IF2301,2.757622563581934,4014.1099999999983,0,-5,,-34.19999999999936
2023-01-09 11:28:00,4013.4,4014.2,4013.0,4014.2,3774121,IF2301,2.7097414354028238,4013.679999999998,0,0,4014.2,-48.59999999999809
2023-01-09 11:29:00,4013.6,4014.0,4012.6,4013.6,4050511,IF2301,2.6342543636326736,4013.369999999998,0,0,,-48.59999999999809
2023-01-09 11:30:00,4013.6,4013.6,4013.6,4013.6,37229,IF2301,2.5825416454510353,4013.119999999998,0,0,,-48.59999999999809
2023-01-09 13:00:00,4013.4,4015.0,4011.2,4014.0,4301035,IF2301,2.4534145631784834,4012.929999999999,0,0,,-48.59999999999809
2023-01-09 13:01:00,4014.0,4014.0,4008.8,4009.0,4245411,IF2301,2.5207438350195686,4012.7599999999993,0,0,,-48.59999999999809
2023-01-09 13:02:00,4009.0,4010.2,4008.0,4008.2,4303756,IF2301,2.654706643268581,4012.419999999999,0,0,,-48.59999999999809
2023-01-09 13:03:00,4008.0,4008.8,4007.2,4008.2,4248777,IF2301,2.6319713111051426,4012.0499999999984,0,0,,-48.59999999999809
2023-01-09 13:04:00,4008.2,4010.8,4007.4,4010.6,3921654,IF2301,2.5803727455499037,4011.6499999999987,0,0,,-48.59999999999809
2023-01-09 13:05:00,4010.8,4013.0,4010.6,4011.0,3669656,IF2301,2.621354108272413,4011.3799999999987,0,0,,-48.59999999999809
2023-01-09 13:06:00,4011.2,4011.6,4009.6,4010.6,4027405,IF2301,2.610286402858797,4011.0999999999985,0,0,,-48.59999999999809
2023-01-09 13:07:00,4010.4,4012.2,4010.4,4011.6,3768696,IF2301,2.579772082715857,4010.7899999999986,0,0,,-48.59999999999809
2023-01-09 13:08:00,4011.6,4013.0,4011.4,4013.0,3890758,IF2301,2.5407834785800505,4010.6299999999987,0,0,,-48.59999999999809
2023-01-09 13:09:00,4013.0,4013.4,4011.4,4013.0,4132937,IF2301,2.4937443046510435,4010.669999999999,0,0,,-48.59999999999809
2023-01-09 13:10:00,4013.0,4014.8,4012.4,4014.8,4144877,IF2301,2.469057089418491,4010.8799999999987,0,0,,-48.59999999999809
2023-01-09 13:11:00,4014.8,4016.2,4013.4,4016.2,4354180,IF2301,2.465604234947571,4011.219999999999,1,1,4016.2,-48.59999999999809
2023-01-09 13:12:00,4016.0,4017.8,4015.4,4016.2,4534624,IF2301,2.482324023200179,4011.659999999999,0,1,,-48.59999999999809
2023-01-09 13:13:00,4015.8,4016.0,4012.4,4013.4,4354594,IF2301,2.4782078220401744,4012.1399999999985,0,1,,-48.59999999999809
2023-01-09 13:14:00,4013.4,4014.0,4011.2,4011.2,4528999,IF2301,2.544297430938152,4012.429999999998,0,0,4011.2,-54.59999999999809
2023-01-09 13:15:00,4011.0,4012.2,4009.2,4009.2,4552511,IF2301,2.5570825593912536,4012.429999999998,0,0,,-54.59999999999809
2023-01-09 13:16:00,4009.0,4009.2,4007.2,4007.2,4299000,IF2301,2.579228431421691,4012.239999999998,0,0,,-54.59999999999809
2023-01-09 13:17:00,4007.2,4009.8,4007.2,4009.6,4396589,IF2301,2.5502670098506064,4011.939999999998,0,0,,-54.59999999999809
2023-01-09 13:18:00,4009.8,4011.4,4009.4,4010.8,4449971,IF2301,2.5527536593580944,4011.709999999998,0,0,,-54.59999999999809
2023-01-09 13:19:00,4010.2,4012.0,4010.2,4011.8,4018728,IF2301,2.5251159763901896,4011.5699999999983,0,0,,-54.59999999999809
2023-01-09 13:20:00,4011.4,4011.6,4010.0,4011.0,4349986,IF2301,2.488860177570689,4011.479999999998,0,0,,-54.59999999999809
2023-01-09 13:21:00,4011.0,4012.0,4009.8,4011.8,4401112,IF2301,2.4544171686921636,4011.329999999998,0,0,,-54.59999999999809
2023-01-09 13:22:00,4011.6,4012.0,4010.8,4010.8,3841241,IF2301,2.4416963102575466,4011.4699999999984,0,0,,-54.59999999999809
2023-01-09 13:23:00,4010.8,4013.0,4010.4,4011.4,4541828,IF2301,2.37961149474466,4011.5999999999985,0,0,,-54.59999999999809
2023-01-09 13:24:00,4011.6,4012.8,4011.2,4012.6,4188859,IF2301,2.3906309200074225,4011.7599999999984,0,0,,-54.59999999999809
2023-01-09 13:25:00,4012.2,4012.8,4011.4,4012.0,4157472,IF2301,2.3510993740070694,4011.8599999999983,0,0,,-54.59999999999809
2023-01-09 13:26:00,4012.0,4012.2,4008.6,4009.4,4499805,IF2301,2.3035444053067207,4011.9099999999985,0,0,,-54.59999999999809
2023-01-09 13:27:00,4009.8,4012.6,4008.2,4012.0,4403534,IF2301,2.36836718504138,4011.8499999999976,0,0,,-54.59999999999809
2023-01-09 13:28:00,4013.4,4013.4,4011.2,4011.6,4334164,IF2301,2.4699488257893156,4011.8699999999976,0,0,,-54.59999999999809
2023-01-09 13:29:00,4011.6,4012.0,4009.0,4009.0,4548584,IF2301,2.4564513844998634,4011.799999999998,0,0,,-54.59999999999809
2023-01-09 13:30:00,4008.8,4009.6,4007.4,4008.8,4732139,IF2301,2.4836288152748702,4011.5999999999976,0,0,,-54.59999999999809
2023-01-09 13:31:00,4008.8,4011.0,4008.8,4009.8,4458046,IF2301,2.4694473745111174,4011.299999999998,0,0,,-54.59999999999809
2023-01-09 13:32:00,4009.8,4010.8,4007.6,4007.6,5013374,IF2301,2.4559750057855525,4010.979999999998,0,0,,-54.59999999999809
2023-01-09 13:33:00,4007.6,4010.0,4007.6,4009.8,4648003,IF2301,2.493176255496288,4010.5499999999984,0,0,,-54.59999999999809
2023-01-09 13:34:00,4010.0,4010.6,4009.4,4010.0,4488145,IF2301,2.488517442721478,4010.369999999999,0,0,,-54.59999999999809
2023-01-09 13:35:00,4010.0,4011.0,4009.2,4010.0,4245008,IF2301,2.424091570585395,4010.309999999999,0,0,,-54.59999999999809
2023-01-09 13:36:00,4010.0,4011.4,4009.4,4010.4,4378425,IF2301,2.3928869920561344,4010.3499999999995,0,0,,-54.59999999999809
2023-01-09 13:37:00,4010.4,4011.8,4010.2,4011.8,4217582,IF2301,2.3732426424533277,4010.5099999999993,0,0,,-54.59999999999809
2023-01-09 13:38:00,4011.8,4011.8,4009.6,4010.8,3420944,IF2301,2.3345805103306794,4010.619999999999,0,0,,-54.59999999999809
2023-01-09 13:39:00,4010.8,4011.0,4008.4,4009.0,4145590,IF2301,2.327851484814159,4010.619999999999,0,0,,-54.59999999999809
2023-01-09 13:40:00,4008.4,4009.6,4008.2,4008.8,4539851,IF2301,2.3414589105734462,4010.4799999999987,0,0,,-54.59999999999809
2023-01-09 13:41:00,4008.8,4009.6,4007.8,4008.0,4550003,IF2301,2.2943859650447784,4010.369999999999,0,0,,-54.59999999999809
2023-01-09 13:42:00,4008.6,4009.6,4008.0,4009.4,4476946,IF2301,2.2696666667925256,4010.179999999999,0,0,,-54.59999999999809
2023-01-09 13:43:00,4009.4,4010.8,4008.6,4010.4,4700019,IF2301,2.236183333452895,4010.1099999999983,0,0,,-54.59999999999809
2023-01-09 13:44:00,4010.8,4011.6,4010.6,4010.8,4109428,IF2301,2.234374166780264,4010.0599999999986,0,0,,-54.59999999999809
2023-01-09 13:45:00,4010.8,4012.0,4010.4,4011.6,4891775,IF2301,2.182655458441242,4009.9699999999984,0,0,,-54.59999999999809
2023-01-09 13:46:00,4011.8,4012.2,4010.2,4010.4,4605983,IF2301,2.1535226855191754,4009.9499999999985,0,0,,-54.59999999999809
2023-01-09 13:47:00,4010.4,4012.2,4010.2,4011.6,4360214,IF2301,2.1458465512432165,4009.9999999999986,0,0,,-54.59999999999809
2023-01-09 13:48:00,4012.0,4012.0,4010.8,4011.4,4196221,IF2301,2.138554223681056,4009.9799999999987,0,0,,-54.59999999999809
2023-01-09 13:49:00,4011.4,4012.2,4011.0,4011.4,3725726,IF2301,2.091626512496994,4009.9699999999984,0,0,,-54.59999999999809
2023-01-09 13:50:00,4011.2,4012.2,4010.8,4011.8,4296499,IF2301,2.0470451868721353,4010.089999999998,0,0,,-54.59999999999809
2023-01-09 13:51:00,4011.8,4012.8,4011.4,4012.6,3741982,IF2301,2.01469292752851,4010.239999999998,0,0,,-54.59999999999809
2023-01-09 13:52:00,4012.6,4013.4,4012.0,4013.2,4275435,IF2301,1.983958281152089,4010.3799999999983,0,0,,-54.59999999999809
2023-01-09 13:53:00,4013.2,4015.8,4013.0,4015.2,4552392,IF2301,1.954760367094489,4010.6599999999976,1,1,4015.2,-54.59999999999809
2023-01-09 13:54:00,4015.0,4015.6,4013.2,4014.8,5104751,IF2301,1.9970223487397738,4010.9299999999976,0,1,,-54.59999999999809
2023-01-09 13:55:00,4015.4,4015.6,4013.8,4013.8,4723893,IF2301,2.0171712313027896,4011.1699999999973,0,1,,-54.59999999999809
2023-01-09 13:56:00,4013.8,4014.6,4013.6,4014.6,4734589,IF2301,2.0063126697376363,4011.359999999998,0,1,,-54.59999999999809
2023-01-09 13:57:00,4014.6,4014.6,4013.6,4013.6,3900401,IF2301,1.9559970362507546,4011.5699999999983,0,1,,-54.59999999999809
2023-01-09 13:58:00,4013.2,4013.6,4012.0,4012.6,4752769,IF2301,1.9081971844382166,4011.6599999999985,0,1,,-54.59999999999809
2023-01-09 13:59:00,4012.6,4013.4,4012.2,4012.4,4184262,IF2301,1.8927873252163014,4011.7499999999986,0,1,,-54.59999999999809
2023-01-09 14:00:00,4012.0,4012.0,4010.4,4010.4,4643643,IF2301,1.8581479589555,4011.9199999999983,0,0,4010.4,-60.39999999999782
2023-01-09 14:01:00,4010.4,4014.4,4010.4,4013.8,5108871,IF2301,1.865240561007725,4011.9999999999977,0,0,,-60.39999999999782
2023-01-09 14:02:00,4013.8,4015.8,4013.8,4015.4,5125848,IF2301,1.9719785329573387,4012.289999999998,0,0,,-60.39999999999782
2023-01-09 14:03:00,4015.4,4015.8,4014.6,4015.4,4418552,IF2301,1.973379606309472,4012.589999999998,0,0,,-60.39999999999782
2023-01-09 14:04:00,4015.4,4018.0,4015.0,4016.8,5248858,IF2301,1.934710625994012,4012.839999999998,1,1,4016.8,-60.39999999999782
2023-01-09 14:05:00,4016.8,4017.2,4016.0,4017.2,4994323,IF2301,1.987975094694311,4013.139999999998,0,1,,-60.39999999999782
2023-01-09 14:06:00,4017.2,4017.6,4016.4,4016.6,4185292,IF2301,1.9485763399595863,4013.4199999999973,0,1,,-60.39999999999782
2023-01-09 14:07:00,4016.8,4017.0,4016.0,4016.8,4328695,IF2301,1.911147522961598,4013.729999999998,0,1,,-60.39999999999782
2023-01-09 14:08:00,4016.8,4017.0,4014.6,4015.0,4245405,IF2301,1.865590146813518,4013.989999999998,0,1,,-60.39999999999782
2023-01-09 14:09:00,4015.0,4017.6,4014.8,4016.6,5033986,IF2301,1.8923106394728468,4014.1699999999983,0,1,,-60.39999999999782
2023-01-09 14:10:00,4016.6,4018.8,4016.6,4018.8,5190637,IF2301,1.9376951074991908,4014.429999999999,1,2,4018.8,-60.39999999999782
2023-01-09 14:11:00,4018.6,4020.0,4018.2,4019.8,5163720,IF2301,1.950810352124245,4014.779999999999,1,3,4019.8,-60.39999999999782
2023-01-09 14:12:00,4019.8,4019.8,4016.8,4018.6,5240987,IF2301,1.943269834518042,4015.1399999999985,0,3,,-60.39999999999782
2023-01-09 14:13:00,4018.6,4018.6,4016.2,4017.0,5121627,IF2301,1.99610634279214,4015.409999999999,0,3,,-60.39999999999782
2023-01-09 14:14:00,4017.0,4017.0,4015.4,4016.8,4386924,IF2301,2.0163010256525373,4015.499999999999,0,3,,-60.39999999999782
2023-01-09 14:15:00,4016.8,4017.4,4016.2,4017.4,5238041,IF2301,1.995485974369906,4015.5999999999995,0,3,,-60.39999999999782
2023-01-09 14:16:00,4017.6,4017.6,4015.8,4016.4,4543945,IF2301,1.9557116756514243,4015.779999999999,0,3,,-60.39999999999782
2023-01-09 14:17:00,4016.6,4017.0,4015.6,4016.2,4836155,IF2301,1.9479260918688397,4015.869999999998,0,3,,-60.39999999999782
2023-01-09 14:18:00,4016.2,4017.0,4016.2,4016.8,4044805,IF2301,1.9205297872754024,4015.9999999999977,0,3,,-60.39999999999782
2023-01-09 14:19:00,4016.8,4018.6,4016.8,4018.4,4855528,IF2301,1.8645032979116416,4016.2099999999978,0,3,,-60.39999999999782
2023-01-09 14:20:00,4018.4,4018.8,4017.6,4017.8,4533047,IF2301,1.861278133016046,4016.5099999999975,0,3,,-60.39999999999782
2023-01-09 14:21:00,4018.2,4019.6,4018.2,4019.6,4826532,IF2301,1.8282142263652574,4016.8799999999983,0,3,,-60.39999999999782
2023-01-09 14:22:00,4019.6,4020.0,4018.6,4019.4,5361151,IF2301,1.826803515046981,4017.1699999999983,0,3,,-60.39999999999782
2023-01-09 14:23:00,4019.6,4019.8,4018.4,4019.0,4470109,IF2301,1.8054633392946364,4017.369999999998,0,3,,-60.39999999999782
2023-01-09 14:24:00,4019.0,4022.2,4018.4,4022.0,5389375,IF2301,1.7851901723299093,4017.5499999999984,1,4,4022.0,-60.39999999999782
2023-01-09 14:25:00,4021.8,4022.2,4020.6,4020.8,5225103,IF2301,1.8859306637134001,4017.8099999999986,0,4,,-60.39999999999782
